Customer ID,Recency,Frequency,Monetary,Segment
13496,10,2,653.33,Promising
13497,282,2,348.05,Lost
13499,17,5,1159.11,At-Risk
13500,23,3,1166.77,At-Risk
13501,288,1,1340.32,Lost
13502,16,3,292.0,Promising
13503,71,1,216.85,Lost
13504,64,1,295.93,Lost
13505,72,4,4393.63,At-Risk
13506,316,2,458.52,Lost
13507,3,4,2479.16,Champions
13508,243,1,110.97,Lost
13509,8,7,979.72,Champions
13510,1,4,1791.56,Champions
13512,260,1,251.21,Lost
13513,126,1,205.1,Lost
13514,73,1,152.20000000000002,Lost
13515,72,4,891.12,At-Risk
13516,21,3,1389.41,At-Risk
13517,59,3,2128.42,At-Risk
13518,85,1,659.44,Lost
13519,78,1,122.75,Lost
13520,58,6,3624.35,At-Risk
13521,1,3,1093.65,Promising
13522,30,1,125.8,Promising
13523,33,5,3964.88,At-Risk
13524,40,5,680.1800000000001,At-Risk
13525,14,2,628.78,Promising
13527,33,7,2287.51,At-Risk
13529,78,2,307.76,Lost
13531,205,2,483.8,Lost
13532,33,1,210.31,Promising
13533,182,3,270.79,Lost
13534,2,25,5870.08,Champions
13536,1,7,3448.29,Champions
13538,43,7,1280.85,At-Risk
13539,85,3,631.34,At-Risk
13544,39,2,291.41,Promising
13546,12,3,626.99,Promising
13548,96,2,682.41,Lost
13549,25,7,918.2,At-Risk
13551,319,1,91.8,Lost
13552,66,12,3740.07,Champions
13555,73,4,4149.28,At-Risk
13557,28,2,584.0600000000001,Promising
13558,5,4,605.06,Promising
13560,7,1,174.37,Promising
13561,215,1,141.86,Lost
13562,81,3,1799.3300000000002,At-Risk
13563,84,2,777.53,At-Risk
13564,144,3,1749.02,At-Risk
13565,19,2,240.22,Promising
13566,40,2,874.71,At-Risk
13568,173,1,192.85,Lost
13569,17,2,373.75,Promising
13570,243,1,239.49,Lost
13571,12,12,2092.32,Champions
13572,205,1,1384.25,Lost
13573,50,2,294.40000000000003,Lost
13575,23,5,732.07,At-Risk
13576,10,18,6717.34,Champions
13577,25,4,1687.6,At-Risk
13579,14,2,467.04,Promising
13581,309,1,118.0,Lost
13583,155,1,781.03,Lost
13584,306,1,142.4,Lost
13587,63,1,712.4,Lost
13588,15,9,2478.95,Champions
13589,14,2,379.65,Promising
13590,11,6,1981.92,Champions
13591,64,3,1117.13,At-Risk
13592,35,4,247.96,Promising
13593,108,5,2037.08,At-Risk
13594,52,1,396.97,Lost
13596,5,2,697.04,Promising
13598,47,1,180.17,Lost
13599,1,21,5153.67,Champions
13600,312,1,219.52,Lost
13601,45,2,693.32,At-Risk
13602,64,1,428.89,Lost
13603,26,1,164.34,Promising
13606,29,3,280.54,Promising
13607,40,1,678.01,Promising
13610,12,7,1131.88,Champions
13611,89,3,1171.8,At-Risk
13614,24,4,1610.46,At-Risk
13615,318,1,417.69,Lost
13617,40,3,544.18,At-Risk
13618,173,1,177.34,Lost
13621,116,1,213.85,Lost
13623,30,5,747.78,At-Risk
13626,252,1,257.23,Lost
13627,59,5,1638.47,At-Risk
13629,23,11,7792.36,Champions
13630,5,7,2031.78,Champions
13631,99,11,3070.42,At-Risk
13632,24,5,2121.27,At-Risk
13634,33,5,1575.16,At-Risk
13635,67,1,1071.03,Lost
13636,36,5,949.12,At-Risk
13637,52,3,810.5,At-Risk
13638,15,1,122.64,Promising
13639,74,1,1033.34,Lost
13642,215,1,354.8,Lost
13643,31,3,519.44,Promising
13644,16,4,2624.26,At-Risk
13645,120,1,252.1,Lost
13647,9,4,1678.12,At-Risk
13649,256,2,346.6,Lost
13650,16,6,1836.34,At-Risk
13651,35,2,94.2,Lost
13652,45,3,1095.08,At-Risk
13654,43,6,2707.33,At-Risk
13655,114,2,932.97,At-Risk
13656,164,2,379.65,Lost
13657,10,2,382.14,Promising
13658,9,5,2639.17,Champions
13659,205,2,1573.2,At-Risk
13662,85,3,897.76,At-Risk
13663,179,1,189.47,Lost
13666,60,3,84.65,Lost
13667,149,1,305.02,Lost
13668,2,21,6363.59,Champions
13669,50,2,218.55,Lost
13670,75,1,349.7,Lost
13672,301,2,186.39,Lost
13673,18,2,396.92,Promising
13675,151,2,486.8200000000001,Lost
13678,151,1,232.6,Lost
13680,1,4,3722.42,Champions
13681,17,4,827.83,At-Risk
13682,187,1,59.5,Lost
13684,285,1,67.23,Lost
13685,2,7,3119.44,Champions
13686,182,1,72.0,Lost
13689,63,1,910.0,Lost
13690,59,1,172.25,Lost
13692,24,3,1488.32,At-Risk
13694,3,50,65039.62,Champions
13695,31,15,2504.13,Champions
13697,38,1,151.3,Lost
13699,155,1,308.58000000000004,Lost
13700,26,10,2265.12,Champions
13703,318,1,99.5,Lost
13704,5,9,2308.06,Champions
13705,7,3,711.86,Promising
13706,302,1,330.79,Lost
13707,267,2,806.41,Lost
13708,271,1,296.88,Lost
13709,3,13,6328.05,Champions
13710,31,1,180.48,Promising
13711,218,2,252.06,Lost
13712,246,1,228.84,Lost
13715,281,5,1079.34,At-Risk
13716,269,1,138.28,Lost
13717,32,6,1445.01,At-Risk
13718,246,2,306.55,Lost
13719,15,5,1041.68,At-Risk
13720,116,4,799.9,At-Risk
13721,36,1,524.14,Promising
13722,131,3,2375.41,At-Risk
13723,217,1,199.85,Lost
13725,49,8,1980.56,At-Risk
13726,38,2,1079.66,At-Risk
13727,28,2,333.48,Promising
13728,36,6,1016.14,At-Risk
13730,135,2,752.6,Lost
13731,219,2,610.59,Lost
13732,28,1,491.86,Promising
13735,24,4,2885.24,At-Risk
13736,5,2,731.9,Promising
13737,200,1,339.6,Lost
13739,18,1,216.9,Promising
13740,240,1,350.75,Lost
13741,71,3,668.4300000000001,At-Risk
13742,16,12,3131.02,Champions
13743,2,7,1341.6,Champions
13744,95,2,1156.36,At-Risk
13745,162,1,300.04,Lost
13747,373,1,79.6,Lost
13748,95,5,948.25,At-Risk
13750,53,5,1647.26,At-Risk
13751,288,1,296.25,Lost
13752,124,6,1186.28,At-Risk
13753,287,1,741.26,Lost
13754,151,2,282.6,Lost
13755,3,9,2161.35,Champions
13756,2,14,5189.52,Champions
13758,11,7,3190.55,Champions
13759,33,2,659.4100000000001,Promising
13760,54,2,286.79,Lost
13761,50,2,1070.65,At-Risk
13762,218,1,306.72,Lost
13763,63,1,1714.96,At-Risk
13764,70,3,1521.76,At-Risk
13767,2,37,17220.36,Champions
13769,2,10,2796.51,Champions
13771,64,4,2634.45,At-Risk
13772,33,3,1132.13,At-Risk
13774,81,1,345.0,Lost
13777,0,33,25977.16,Champions
13778,103,1,178.7,Lost
13780,7,2,360.01,Promising
13781,250,1,127.84,Lost
13782,12,6,912.0,At-Risk
13784,9,11,2462.79,Champions
13786,367,1,230.4,Lost
13787,75,2,309.04,Lost
13790,4,1,348.79999999999995,Promising
13791,127,2,1516.0,At-Risk
13792,66,2,195.55,Lost
13798,1,57,37153.85,Champions
13799,116,2,688.86,Lost
13800,309,1,558.32,Lost
13801,66,1,324.8,Lost
13802,138,3,4599.42,At-Risk
13803,255,1,277.07,Lost
13804,30,7,2635.79,At-Risk
13805,52,2,924.6,At-Risk
13806,63,1,256.38,Lost
13807,367,1,112.6,Lost
13808,5,5,1747.66,Champions
13809,305,1,155.05,Lost
13810,28,3,1499.01,At-Risk
13811,183,3,814.5,At-Risk
13812,42,3,539.0,At-Risk
13813,39,4,1366.86,At-Risk
13814,92,2,1579.12,At-Risk
13815,22,4,4027.36,At-Risk
13816,23,2,571.6700000000001,Promising
13817,29,2,382.98,Promising
13819,301,3,1140.35,At-Risk
13821,144,2,385.64,Lost
13822,5,2,632.0,Promising
13823,18,2,957.66,Promising
13824,32,5,1698.94,At-Risk
13826,176,1,189.5,Lost
13827,57,3,412.05,At-Risk
13828,22,1,209.49,Promising
13831,16,6,2202.99,At-Risk
13832,19,1,52.2,Promising
13833,159,1,384.8,Lost
13835,25,4,834.57,At-Risk
13837,211,2,271.24,Lost
13838,5,4,691.73,Promising
13841,252,1,85.0,Lost
13842,58,9,3385.62,At-Risk
13844,11,1,361.62,Promising
13845,64,1,312.98,Lost
13846,24,3,865.0600000000001,At-Risk
13848,92,3,1255.0,At-Risk
13849,51,2,1537.95,At-Risk
13850,129,1,1595.48,At-Risk
13851,95,3,2651.46,At-Risk
13853,57,1,1090.14,At-Risk
13854,8,25,8109.519999999999,Champions
13856,168,3,388.5,Lost
13858,57,1,216.17,Lost
13859,326,1,201.16,Lost
13860,1,5,1245.9,Champions
13862,18,8,2209.36,Champions
13863,247,1,305.78,Lost
13865,58,4,501.56,At-Risk
13866,74,1,145.67,Lost
13867,31,3,1015.29,At-Risk
13868,7,2,3192.54,Promising
13869,123,4,3104.9500000000003,At-Risk
13870,2,8,2770.94,Champions
13871,22,13,6403.25,Champions
13873,119,3,389.6,Lost
13874,358,1,540.45,Lost
13875,53,5,1786.79,At-Risk
13876,63,1,122.7,Lost
13877,86,1,117.24,Lost
13878,54,1,1281.53,At-Risk
13880,21,13,3219.77,Champions
13881,3,20,17159.52,Champions
13882,2,5,1191.13,Champions
13883,10,5,2674.48,Champions
13884,7,5,787.6,Promising
13885,189,2,506.8,Lost
13886,71,1,243.56,Lost
13887,204,1,349.55,Lost
13888,119,2,605.63,Lost
13889,92,1,416.9,Lost
13890,1,10,1883.81,Champions
13892,26,4,632.97,At-Risk
13893,297,1,821.1,Lost
13894,23,3,564.62,Promising
13895,28,4,2593.07,At-Risk
13897,50,1,311.16,Lost
13898,325,1,155.93,Lost
13899,16,2,388.52,Promising
13900,183,3,740.95,At-Risk
13901,72,5,2867.2000000000003,At-Risk
13904,37,2,332.64,Promising
13908,79,4,2369.55,At-Risk
13911,57,9,2580.91,At-Risk
13914,11,2,626.45,Promising
13917,49,2,272.04,Lost
13918,49,2,1212.84,At-Risk
13919,59,2,384.81,Lost
13922,351,1,172.25,Lost
13923,53,1,351.13,Lost
13924,1,6,1838.85,Champions
13925,92,4,678.25,At-Risk
13926,23,1,223.85,Promising
13927,74,1,348.99,Lost
13928,10,4,464.57,Promising
13929,169,2,842.65,Lost
13930,57,2,337.34,Lost
13931,95,2,1237.53,At-Risk
13932,294,1,307.4,Lost
13933,109,2,608.79,Lost
13934,263,1,922.1,Lost
13936,179,1,376.58,Lost
13937,169,1,158.85,Lost
13938,35,1,71.66,Lost
13939,23,3,568.55,Promising
13940,17,4,839.14,At-Risk
13941,21,5,5112.96,At-Risk
13946,79,3,561.57,At-Risk
13947,65,1,90.6,Lost
13948,360,1,102.0,Lost
13949,2,6,2427.32,Champions
13950,11,4,745.0600000000001,Promising
13951,176,3,674.45,At-Risk
13952,217,2,3251.071,At-Risk
13953,7,7,3515.68,Champions
13954,1,2,439.92,Promising
13955,154,2,322.96,Lost
13956,5,5,1026.42,Promising
13959,79,3,598.2,At-Risk
13960,21,2,230.22,Promising
13962,21,2,169.54999999999998,Promising
13963,308,4,664.54,At-Risk
13967,145,1,80.7,Lost
13969,7,18,9053.94,Champions
13971,18,8,2758.26,Champions
13972,70,2,190.25,Lost
13973,287,1,264.7,Lost
13974,49,1,413.59,Lost
13975,31,6,2526.28,At-Risk
13976,206,1,357.98,Lost
13978,14,2,196.79,Promising
13979,73,1,869.87,Lost
13980,60,1,200.14,Lost
13982,39,4,1871.81,At-Risk
13983,29,12,2603.43,Champions
13984,26,5,920.51,At-Risk
13985,4,15,7060.13,Champions
13986,17,1,320.46,Promising
13988,19,6,4147.96,Champions
13989,65,2,1266.08,At-Risk
13990,213,1,311.3,Lost
13991,12,6,855.97,At-Risk
13992,30,1,76.8,Lost
13993,42,9,3466.36,Champions
13994,3,6,2313.14,Champions
13995,15,5,1393.69,At-Risk
13999,10,12,3901.81,Champions
14000,211,1,635.66,Lost
14001,45,3,2043.08,At-Risk
14002,134,2,529.73,Lost
14004,43,7,4582.64,At-Risk
14005,9,5,2874.72,Champions
14006,115,3,962.19,At-Risk
14009,198,2,695.61,Lost
14012,277,1,328.8,Lost
14013,110,3,473.02,Lost
14014,77,1,505.18,Lost
14015,52,1,917.34,Lost
14016,161,4,4341.21,At-Risk
14019,46,3,1421.61,At-Risk
14020,16,2,642.8,Promising
14021,155,3,631.9,At-Risk
14022,225,1,440.0,Lost
14023,7,2,584.07,Promising
14024,121,2,327.7,Lost
14027,60,1,104.82,Lost
14029,63,2,467.66,Lost
14030,18,8,2360.09,Champions
14031,7,19,17286.86,Champions
14032,2,11,2975.59,Champions
14034,22,3,651.8199999999999,Promising
14035,28,5,1428.02,At-Risk
14036,284,1,626.65,Lost
14037,176,2,147.20000000000002,Lost
14038,78,3,1560.38,At-Risk
14039,33,1,152.2,Lost
14040,40,12,3614.92,Champions
14041,266,1,141.41,Lost
14044,26,4,652.82,At-Risk
14045,109,4,1659.75,At-Risk
14046,284,1,154.99,Lost
14047,8,5,1308.61,At-Risk
14048,305,1,409.93,Lost
14049,16,4,5681.72,At-Risk
14050,31,2,746.36,Promising
14051,0,23,15610.39,Champions
14052,19,1,225.36,Promising
14053,124,2,260.25,Lost
14054,65,1,92.46,Lost
14055,106,1,725.6400000000001,Lost
14056,1,23,8214.65,Champions
14057,23,17,6217.96,Champions
14059,266,1,183.6,Lost
14060,4,19,6140.42,Champions
14062,9,12,10464.85,Champions
14064,29,5,1353.74,At-Risk
14066,266,1,152.55,Lost
14067,63,2,374.7,Lost
14068,320,1,265.85,Lost
14071,3,8,1438.82,Champions
14073,32,1,151.04,Lost
14075,4,3,942.26,Promising
14076,129,1,122.47,Lost
14077,40,5,499.42,At-Risk
14078,101,6,1049.37,At-Risk
14079,124,1,375.1,Lost
14080,32,1,45.6,Lost
14081,302,2,934.52,Lost
14082,364,1,182.25,Lost
14083,4,9,1018.43,Champions
14085,2,18,4448.54,Champions
14087,2,1,194.42,Promising
14088,10,13,50491.81,Champions
14089,56,1,161.0,Lost
14090,324,1,76.32000000000001,Lost
14092,7,14,4076.91,Champions
14093,12,1,442.85,Promising
14096,4,17,65164.79,Champions
14098,36,1,147.35,Lost
14099,16,11,3104.17,Champions
14100,137,1,194.9,Lost
14101,73,6,5976.79,At-Risk
14102,5,5,1360.28,Champions
14104,154,2,216.21,Lost
14105,239,1,1266.23,Lost
14107,51,7,2703.23,At-Risk
14108,30,2,597.91,Promising
14109,72,1,144.2,Lost
14110,3,12,5683.15,Champions
14111,14,4,692.85,Promising
14112,22,7,2915.15,Champions
14113,3,4,1840.42,Champions
14114,273,2,386.53,Lost
14116,19,5,1382.74,At-Risk
14117,143,1,90.0,Lost
14121,3,4,2780.15,Champions
14124,84,1,419.58,Lost
14125,10,3,2740.43,At-Risk
14126,7,3,706.1300000000001,Promising
14127,122,3,709.71,At-Risk
14128,60,2,637.5,At-Risk
14129,1,5,1123.86,Champions
14130,319,1,483.86,Lost
14132,2,11,3586.03,Champions
14133,129,3,605.64,At-Risk
14135,1,15,4690.31,Champions
14138,1,2,982.38,Promising
14139,46,1,415.82,Lost
14140,3,2,935.05,Promising
14141,2,4,915.13,Promising
14142,373,1,311.81,Lost
14143,133,1,115.8,Lost
14145,46,4,3742.2,At-Risk
14146,8,5,4191.0,Champions
14147,78,2,483.4,Lost
14148,233,1,157.2,Lost
14149,220,1,446.62,Lost
14150,35,2,658.64,Promising
14152,75,2,621.29,Lost
14154,239,2,1345.62,At-Risk
14155,266,1,118.75,Lost
14156,9,55,117379.63,Champions
14157,19,2,432.88,Promising
14158,40,1,507.66,Promising
14159,19,11,4693.01,Champions
14161,215,3,1110.52,At-Risk
14162,173,2,289.36,Lost
14163,87,4,2445.91,At-Risk
14164,70,2,1631.77,At-Risk
14165,275,1,122.54,Lost
14167,39,4,574.84,At-Risk
14171,98,1,363.79,Lost
14173,10,4,450.84,Promising
14174,33,1,134.46,Lost
14175,59,3,3222.3,At-Risk
14176,297,4,576.9000000000001,Lost
14177,86,4,559.41,At-Risk
14178,8,7,1620.93,Champions
14179,40,2,719.78,Promising
14180,10,25,4748.52,Champions
14184,66,1,452.89,Lost
14185,331,1,197.65,Lost
14188,30,6,2054.36,At-Risk
14189,2,15,4654.08,Champions
14191,1,13,4684.76,Champions
14193,67,2,853.39,At-Risk
14194,4,21,11349.52,Champions
14195,201,2,1012.0,Lost
14196,106,1,335.52,Lost
14198,18,4,701.4,Promising
14199,218,1,185.4,Lost
14201,60,7,747.44,At-Risk
14204,2,1,161.03,Promising
14205,16,2,466.7,Promising
14206,239,1,328.16,Lost
14208,94,1,151.74,Lost
14209,10,6,2073.43,Champions
14210,105,6,1905.84,At-Risk
14211,53,9,2241.1,At-Risk
14212,89,1,1070.48,Lost
14214,30,5,1004.38,At-Risk
14215,11,6,1789.72,Champions
14216,3,4,1839.3,Champions
14217,1,17,2004.98,Champions
14218,42,1,169.48000000000002,Lost
14219,4,1,89.94,Promising
14220,247,2,632.4000000000001,Lost
14221,42,9,3432.8,Champions
14222,177,1,683.17,Lost
14223,92,3,991.13,At-Risk
14224,110,4,1050.12,At-Risk
14226,28,5,2232.19,At-Risk
14227,26,10,3350.96,Champions
14229,51,3,1547.2,At-Risk
14231,183,3,925.71,At-Risk
14232,42,5,2048.07,At-Risk
14233,49,4,1462.72,At-Risk
14234,22,4,775.46,At-Risk
14235,75,5,3144.86,At-Risk
14236,80,2,490.86,Lost
14237,373,1,161.0,Lost
14238,326,1,146.85,Lost
14239,43,11,2380.85,Champions
14240,30,2,890.34,Promising
14241,183,1,213.7,Lost
14242,234,2,280.55,Lost
14243,8,10,2588.77,Champions
14245,219,2,1693.45,At-Risk
14246,110,3,1474.06,At-Risk
14247,278,1,136.77,Lost
14248,318,1,302.58,Lost
14250,7,3,1904.05,Promising
14251,1,5,2879.7000000000003,Champions
14256,260,2,969.06,Lost
14257,64,5,3099.7200000000003,At-Risk
14258,9,9,12669.98,Champions
14259,141,1,120.0,Lost
14261,50,2,1163.45,At-Risk
14262,8,8,2618.23,Champions
14264,154,2,333.97,Lost
14265,109,2,530.18,Lost
14267,162,3,1516.24,At-Risk
14270,331,1,492.65,Lost
14271,225,1,112.32,Lost
14272,73,2,437.96,Lost
14273,51,4,559.97,At-Risk
14276,98,3,1119.74,At-Risk
14277,15,3,4216.2,At-Risk
14280,196,1,134.04,Lost
14282,3,15,3729.34,Champions
14284,30,2,595.25,Promising
14285,21,4,1910.01,At-Risk
14286,23,3,4628.75,At-Risk
14287,8,3,176.63,Promising
14288,213,1,426.6,Lost
14289,8,6,911.26,Promising
14290,11,5,2314.65,Champions
14291,1,11,3883.25,Champions
14292,7,9,4871.93,Champions
14293,3,4,1046.56,Promising
14295,40,1,166.20000000000002,Lost
14297,17,4,1305.33,At-Risk
14298,8,44,51527.3,Champions
14299,8,9,3965.62,Champions
14300,18,1,43.2,Promising
14301,117,1,640.14,Lost
14304,222,1,383.45,Lost
14305,71,3,1858.96,At-Risk
14306,51,2,2093.32,At-Risk
14307,88,6,2995.7200000000003,At-Risk
14309,8,9,2352.53,Champions
14311,242,1,310.26,Lost
14312,46,6,1611.59,At-Risk
14314,106,1,120.0,Lost
14315,44,6,2481.13,At-Risk
14317,64,1,508.58,Lost
14320,206,2,477.79,Lost
14321,10,5,1530.75,At-Risk
14323,114,2,605.0600000000001,Lost
14326,242,1,183.85,Lost
14327,163,1,311.65000000000003,Lost
14329,17,7,5014.84,Champions
14331,124,2,462.66,Lost
14332,22,3,866.3100000000001,At-Risk
14333,67,1,415.2,Lost
14334,16,8,2552.21,Champions
14335,16,2,468.26,Promising
14336,16,4,1614.91,At-Risk
14338,161,2,588.22,Lost
14339,242,1,309.52000000000004,Lost
14340,218,1,134.7,Lost
14341,45,8,2182.28,At-Risk
14342,21,4,668.5600000000001,At-Risk
14344,127,8,889.9300000000001,At-Risk
14345,38,1,108.98,Lost
14346,120,2,1021.58,At-Risk
14348,260,1,409.57,Lost
14349,10,1,133.5,Promising
14350,274,1,282.93,Lost
14351,164,1,51.0,Lost
14352,157,4,1078.96,At-Risk
14353,215,1,90.6,Lost
14354,5,2,163.62,Promising
14355,365,1,174.4,Lost
14356,79,2,701.23,At-Risk
14357,43,1,225.77,Lost
14359,19,3,912.18,Promising
14360,31,4,2128.23,At-Risk
14362,22,1,161.2,Promising
14364,108,8,3717.35,At-Risk
14367,8,16,9261.52,Champions
14368,319,1,155.0,Lost
14371,295,1,100.5,Lost
14373,358,1,76.55,Lost
14375,185,1,257.68,Lost
14377,191,2,617.05,Lost
14379,44,2,348.1,Promising
14381,52,1,202.68,Lost
14382,26,1,626.07,Promising
14383,38,3,1247.69,At-Risk
14385,9,3,202.11,Promising
14386,296,1,142.4,Lost
14387,32,3,1770.56,At-Risk
14388,10,8,3212.84,Champions
14389,65,2,1043.46,At-Risk
14390,10,9,4652.82,Champions
14393,218,1,67.95,Lost
14395,2,9,3507.71,Champions
14396,65,2,487.99,Lost
14397,2,19,2612.96,Champions
14400,149,1,574.7,Lost
14401,4,13,4051.48,Champions
14403,130,4,1475.81,At-Risk
14404,33,6,1474.32,At-Risk
14406,119,1,156.75,Lost
14407,107,6,2157.73,At-Risk
14408,10,7,2606.53,Champions
14409,71,6,2059.4500000000003,At-Risk
14410,92,9,1105.07,At-Risk
14411,310,1,1063.0,Lost
14412,42,2,770.03,At-Risk
14413,362,1,122.7,Lost
14414,91,7,1496.98,At-Risk
14415,1,13,5900.28,Champions
14416,22,2,490.22,Promising
14418,3,3,1937.25,Promising
14419,10,6,1058.06,At-Risk
14420,99,1,387.52,Lost
14421,57,2,813.11,At-Risk
14422,0,6,4263.64,Champions
14423,218,1,265.2,Lost
14424,17,1,322.08,Promising
14426,23,10,4481.67,Champions
14427,50,2,363.34,Lost
14428,7,5,1244.83,Promising
14431,302,1,470.36,Lost
14432,9,6,2255.51,Champions
14434,21,6,1372.8,At-Risk
14436,98,1,89.06,Lost
14437,365,1,63.0,Lost
14438,306,1,131.9,Lost
14439,319,1,2661.24,At-Risk
14440,8,5,2357.68,Champions
14441,0,4,1712.89,Champions
14442,204,2,1589.82,At-Risk
14443,53,4,1420.2,At-Risk
14446,0,4,1039.58,Promising
14447,18,5,1163.23,At-Risk
14448,9,2,375.35,Promising
14449,18,4,907.1,At-Risk
14450,180,3,483.25,Lost
14451,60,2,662.59,At-Risk
14452,10,2,264.44,Promising
14453,190,1,119.93,Lost
14456,5,9,3062.4,Champions
14457,310,1,113.64,Lost
14459,155,1,1837.92,At-Risk
14460,110,3,434.34,Lost
14461,148,3,2103.06,At-Risk
14462,66,11,2004.02,At-Risk
14463,98,3,529.62,At-Risk
14465,246,3,1058.62,At-Risk
14466,29,7,2272.4,At-Risk
14467,17,4,598.76,Promising
14470,11,2,461.19,Promising
14472,103,8,1936.84,At-Risk
14473,74,2,234.34,Lost
14474,46,1,547.66,Lost
14475,71,3,925.85,At-Risk
14476,257,1,215.7,Lost
14477,19,4,1309.6,At-Risk
14479,253,2,316.25,Lost
14480,11,1,279.05,Promising
14481,164,2,636.51,Lost
14482,18,6,2068.15,At-Risk
14483,281,1,137.1,Lost
14484,50,1,321.92,Lost
14485,38,1,165.75,Lost
14487,26,6,1196.33,At-Risk
14488,67,1,1064.28,Lost
14489,207,1,463.38,Lost
14491,175,2,340.93,Lost
14493,7,5,2383.24,Champions
14494,25,1,139.56,Promising
14495,50,2,123.8,Lost
14496,311,2,538.8100000000001,Lost
14497,309,1,475.37,Lost
14498,42,5,1957.32,At-Risk
14499,26,3,815.32,At-Risk
14500,88,3,356.85,Lost
14501,183,2,251.21,Lost
14502,19,11,2470.67,Champions
14503,3,6,3543.26,Champions
14504,47,4,673.26,At-Risk
14505,17,8,5905.64,Champions
14506,17,5,2012.17,At-Risk
14507,23,6,1383.18,At-Risk
14508,22,2,276.42,Promising
14511,11,5,1314.81,At-Risk
14512,187,2,275.28,Lost
14513,100,3,455.59,Lost
14514,61,3,1055.35,At-Risk
14515,17,6,2102.09,At-Risk
14517,33,2,330.45,Promising
14518,64,1,174.37,Lost
14520,1,2,270.6,Promising
14522,24,4,974.54,At-Risk
14523,108,1,241.09,Lost
14524,31,9,1867.68,At-Risk
14525,19,9,4332.2,Champions
14527,2,55,8508.82,Champions
14528,37,1,364.22,Promising
14529,60,3,620.04,At-Risk
14530,25,6,2925.91,At-Risk
14532,236,4,932.85,At-Risk
14533,24,7,1949.72,At-Risk
14534,2,18,4447.05,Champions
14535,60,3,2864.19,At-Risk
14536,259,1,171.8,Lost
14537,57,1,355.56,Lost
14538,64,2,388.25,Lost
14539,15,2,537.48,Promising
14540,9,3,996.26,Promising
14541,58,8,1461.65,At-Risk
14542,185,1,103.25,Lost
14543,28,16,3630.33,Champions
14544,24,2,2024.45,At-Risk
14546,5,5,2578.09,Champions
14547,3,8,4007.54,Champions
14548,150,2,652.8,Lost
14549,311,1,289.24,Lost
14550,10,2,765.62,Promising
14551,18,2,186.23,Promising
14552,151,1,165.07,Lost
14553,19,5,859.27,At-Risk
14554,10,4,2381.04,At-Risk
14555,57,2,324.14,Lost
14557,85,1,788.38,Lost
14560,7,22,2237.77,Champions
14561,75,3,1080.76,At-Risk
14562,3,18,5074.77,Champions
14565,95,4,3099.12,At-Risk
14566,110,1,1432.0,Lost
14567,56,2,1530.36,At-Risk
14569,1,1,227.39,Promising
14570,280,2,218.06,Lost
14572,3,7,2832.84,Champions
14573,179,9,1653.42,At-Risk
14576,372,1,35.400000000000006,Lost
14577,12,4,859.71,Promising
14578,3,1,168.63,Promising
14581,16,1,138.6,Promising
14582,40,1,114.11,Lost
14583,5,5,1052.55,Promising
14584,169,4,1042.26,At-Risk
14585,50,1,157.05,Lost
14586,276,1,237.36,Lost
14587,18,9,1601.14,Champions
14589,371,1,39.75,Lost
14591,15,4,1447.14,At-Risk
14592,35,3,570.46,At-Risk
14593,21,3,617.99,Promising
14594,7,2,379.83,Promising
14595,19,6,1740.6,At-Risk
14597,11,2,883.15,Promising
14598,44,1,221.97,Lost
14600,305,1,393.33,Lost
14601,10,1,213.96,Promising
14603,274,1,660.0,Lost
14606,1,93,12156.65,Champions
14607,15,14,16569.5,Champions
14608,4,4,1785.15,Champions
14609,72,4,601.56,At-Risk
14616,242,3,406.08,Lost
14618,9,3,553.44,Promising
14619,245,1,394.44,Lost
14620,205,2,412.78,Lost
14621,1,5,1788.36,Champions
14622,184,1,320.58000000000004,Lost
14623,32,5,889.25,At-Risk
14624,57,2,225.85,Lost
14625,196,2,899.63,Lost
14626,23,4,2791.27,At-Risk
14628,91,2,671.96,Lost
14629,4,2,959.01,Promising
14631,50,3,1006.98,At-Risk
14632,262,1,114.56,Lost
14633,266,1,344.90000000000003,Lost
14636,36,2,609.85,Promising
14638,50,1,443.6,Lost
14639,52,6,2984.49,At-Risk
14640,24,6,2125.08,At-Risk
14641,21,1,110.46,Promising
14642,58,1,96.12,Lost
14643,170,2,693.8100000000001,Lost
14644,67,2,830.76,At-Risk
14645,156,2,597.09,Lost
14646,1,73,280206.02,Champions
14647,201,1,243.22,Lost
14649,4,4,1417.29,Promising
14651,67,2,654.6,At-Risk
14652,77,1,114.18,Lost
14653,1,7,1947.55,Champions
14655,8,4,1932.23,At-Risk
14656,169,2,291.05,Lost
14657,17,4,848.22,At-Risk
14658,5,2,247.15,Promising
14659,8,9,2529.93,Champions
14660,86,2,285.74,Lost
14661,26,1,107.95,Promising
14662,28,4,771.17,At-Risk
14664,19,2,637.89,Promising
14665,60,5,1835.7,At-Risk
14666,24,1,195.25,Promising
14667,10,25,9241.2,Champions
14669,241,3,1269.99,At-Risk
14670,280,2,411.53,Lost
14672,234,2,765.5500000000001,Lost
14673,3,5,1736.4,Champions
14675,16,1,604.75,Promising
14676,31,6,2548.24,At-Risk
14680,25,16,28754.11,Champions
14681,71,3,498.95,At-Risk
14682,187,2,52.0,Lost
14684,25,5,1236.28,At-Risk
14687,106,1,628.38,Lost
14688,7,21,5630.87,Champions
14689,208,1,112.8,Lost
14690,44,2,371.7,Promising
